,Timestamp,Acc-x, Acc-y, Acc-z,Time
6199,1640237453976,-1.217502,3.7656922,10.102332,2021:12:23:14:30:53.976
6200,1640237453997,-1.2845753,4.588539,7.626605,2021:12:23:14:30:53.997
6201,1640237454025,-1.1648015,3.1542463,7.0133624,2021:12:23:14:30:54.025
6202,1640237454040,-0.22757046,2.5290265,10.39458,2021:12:23:14:30:54.040
6203,1640237454057,-0.37609014,4.0591383,8.565034,2021:12:23:14:30:54.057
6204,1640237454076,-1.0827563,4.7759852,9.008197,2021:12:23:14:30:54.076
6205,1640237454109,-0.6024628,3.1207097,8.517723,2021:12:23:14:30:54.109
6206,1640237454124,-0.7270277,2.8320546,8.843508,2021:12:23:14:30:54.124
6207,1640237454140,-0.57311827,3.8812742,8.843508,2021:12:23:14:30:54.140
6208,1640237454157,-0.43897143,3.6596923,9.432796,2021:12:23:14:30:54.157
6209,1640237454176,-0.107197665,3.7411387,9.333384,2021:12:23:14:30:54.176
6210,1640237454193,-0.5587454,3.197964,8.960886,2021:12:23:14:30:54.193
6211,1640237454215,-0.60306174,4.8484488,7.7020626,2021:12:23:14:30:54.215
6212,1640237454240,-0.5210166,3.2602463,9.338174,2021:12:23:14:30:54.240
6213,1640237454257,-0.86716324,4.1405845,5.9803123,2021:12:23:14:30:54.257
6214,1640237454275,-0.74259835,3.1446645,10.281394,2021:12:23:14:30:54.275
6215,1640237454298,-0.026350264,4.092675,9.786129,2021:12:23:14:30:54.298
6216,1640237454316,-0.48268893,2.6541903,8.305723,2021:12:23:14:30:54.316
6217,1640237454340,-0.13175131,3.298574,8.532096,2021:12:23:14:30:54.340
6218,1640237454356,0.011977393,3.587229,10.819179,2021:12:23:14:30:54.356
6219,1640237454376,-0.10300558,3.4524834,8.286559,2021:12:23:14:30:54.376
6220,1640237454399,0.0023954785,2.985964,8.338661,2021:12:23:14:30:54.399
6221,1640237454423,0.49766067,2.9715912,10.087959,2021:12:23:14:30:54.423
6222,1640237454440,0.569525,3.3177378,11.111427,2021:12:23:14:30:54.440
6223,1640237454458,0.5934798,3.4141557,12.19598,2021:12:23:14:30:54.458
6224,1640237454478,1.3624284,6.421679,4.051952,2021:12:23:14:30:54.478
6225,1640237454498,1.9732754,0.6904967,3.4243367,2021:12:23:14:30:54.498
6226,1640237454523,0.72822547,3.1638284,12.691245,2021:12:23:14:30:54.523
6227,1640237454542,0.3868698,3.6549015,10.852117,2021:12:23:14:30:54.542
6228,1640237454557,0.7473893,3.0386646,7.8907065,2021:12:23:14:30:54.557
6229,1640237454579,0.50724256,2.4901,8.168582,2021:12:23:14:30:54.579
6230,1640237454597,0.52161545,2.7020998,11.918104,2021:12:23:14:30:54.597
6231,1640237454623,1.1079088,4.087884,7.2960286,2021:12:23:14:30:54.623
6232,1640237454638,0.4395703,3.1350825,7.3247747,2021:12:23:14:30:54.638
6233,1640237454658,0.094022535,1.3019426,10.555078,2021:12:23:14:30:54.658
6234,1640237454675,-0.19463263,1.6241344,9.328592,2021:12:23:14:30:54.675
6235,1640237454697,0.665943,5.0550585,9.347756,2021:12:23:14:30:54.697
6236,1640237454715,0.53598833,5.728787,7.7158365,2021:12:23:14:30:54.715
6237,1640237454740,0.6174346,3.886065,7.8571696,2021:12:23:14:30:54.740
6238,1640237454756,-0.031141222,4.005839,10.866489,2021:12:23:14:30:54.756
6239,1640237454776,0.15151402,4.506494,7.7062545,2021:12:23:14:30:54.776
6240,1640237454795,0.64138937,2.7548003,9.649587,2021:12:23:14:30:54.795
6241,1640237454823,0.30063257,2.7164726,9.399259,2021:12:23:14:30:54.823
6242,1640237454840,0.30063257,3.8710933,8.357225,2021:12:23:14:30:54.840
6243,1640237454859,0.30542353,3.7465284,9.314818,2021:12:23:14:30:54.859
6244,1640237454876,-0.21379647,3.4189467,7.5553393,2021:12:23:14:30:54.876
6245,1640237454907,-1.1749822,2.8512182,11.238986,2021:12:23:14:30:54.907
6246,1640237454925,-0.58868885,2.658981,8.319497,2021:12:23:14:30:54.925
6247,1640237454938,0.059886962,4.1843023,8.140435,2021:12:23:14:30:54.938
6248,1640237454959,-0.2090055,3.1686192,8.083542,2021:12:23:14:30:54.959
6249,1640237454982,-0.33416927,3.6117828,8.724932,2021:12:23:14:30:54.982
6250,1640237455000,-0.82883555,3.481828,7.947,2021:12:23:14:30:55.000
6251,1640237455023,-0.13235019,2.9284725,10.404162,2021:12:23:14:30:55.023
6252,1640237455055,-0.40124264,2.5673542,9.965191,2021:12:23:14:30:55.055
6253,1640237455073,-0.12755923,3.808811,8.064978,2021:12:23:14:30:55.073
6254,1640237455096,0.040723134,2.8416364,10.158626,2021:12:23:14:30:55.096
6255,1640237455115,-0.3389602,3.587229,9.399259,2021:12:23:14:30:55.115
6256,1640237455139,-0.8485983,2.889546,9.1686945,2021:12:23:14:30:55.139
6257,1640237455155,-0.62282443,3.7417374,8.602762,2021:12:23:14:30:55.155
6258,1640237455159,-0.4928697,4.4537935,8.781824,2021:12:23:14:30:55.159
6259,1640237455179,-0.41082457,3.5153646,6.4659953,2021:12:23:14:30:55.179
6260,1640237455222,0.27128795,3.4141557,7.1403227,2021:12:23:14:30:55.222
6261,1640237455241,0.1658869,3.8615115,9.097428,2021:12:23:14:30:55.241
6262,1640237455255,0.18984167,2.2062356,10.078377,2021:12:23:14:30:55.255
6263,1640237455277,0.43477935,2.6248455,11.163528,2021:12:23:14:30:55.277
6264,1640237455306,-0.25272298,2.7164726,9.814276,2021:12:23:14:30:55.306
6265,1640237455323,-0.13714115,3.1829922,9.6968975,2021:12:23:14:30:55.323
6266,1640237455342,-0.22816934,2.6685631,8.8477,2021:12:23:14:30:55.342
6267,1640237455356,-0.0748587,4.1699295,10.474829,2021:12:23:14:30:55.356
6268,1640237455378,-0.69947976,4.131003,8.158999,2021:12:23:14:30:55.378
6269,1640237455398,-0.7138526,3.4770372,8.748886,2021:12:23:14:30:55.398
6270,1640237455421,-0.75697124,4.8436575,7.617023,2021:12:23:14:30:55.421
6271,1640237455437,-0.8342254,3.7609012,8.305124,2021:12:23:14:30:55.437
6272,1640237455459,-1.3432646,4.0543475,9.715462,2021:12:23:14:30:55.459
6273,1640237455477,-1.0312535,3.5249467,10.611371,2021:12:23:14:30:55.477
6274,1640237455507,-0.69947976,2.605682,8.390163,2021:12:23:14:30:55.507
6275,1640237455523,-0.60845155,3.1207097,8.140435,2021:12:23:14:30:55.523
6276,1640237455539,-0.34375116,3.6261556,9.484299,2021:12:23:14:30:55.539
6277,1640237455555,-0.13714115,3.9243927,9.852004,2021:12:23:14:30:55.555
6278,1640237455574,0.13175131,3.1063368,9.290864,2021:12:23:14:30:55.574
6279,1640237455594,0.1754688,3.5297377,9.720253,2021:12:23:14:30:55.594
6280,1640237455622,-0.29105064,3.3422914,11.101846,2021:12:23:14:30:55.622
